beginOffset,content,magnitude,score
290770,ほとんど完璧なんですが、私にとって一番重要な音質がイマイチですねー。,0.5,-0.5
290872,とても残念です。,0.9,-0.9
290896,なんか軽くて、安っぽく感じます。,0.6,0.6
290944,特に低音が全く出ていません。,0.5,-0.5
290986,レビューを見ると音質がすばらしいとか、低音が響くとか書いてあったのでこれに決めましたが。。。,0.5,0.5
291124,まぁ人それぞれ感じ方が違いますし、値段からするとこんなもんかなって感じもします。,0.2,-0.2
291244,音質もいいです。,0.9,0.9
291268,が電話の時はかなり遠くなるみたいなので電話には向いてないです。。。,0.7,-0.7
291367,音質十分だと思います。,0.9,0.9
291400,コンパクトでとても使いやすいです。,0.9,0.9
291451,ごくたまに勝手に音楽が止まってしまうのが傷ですが、他は本当にいいです。,0.0,0.0
291556,初めての完全独立イヤホンだったので価格帯品質共にお手頃で丁度、入口として良かったあと説明書も丁寧だがもう少し字が大きい方がよい。,0.7,0.7
291748,重低音の音質が良いという評価を見て購入。,0.5,0.5
291808,激しめの曲を聴くと低音も高音も音がブレる。,0.3,-0.3
291871,逆にcafemusic等を聴く分には不満なし!,0.9,0.9
291920,購入して5ヶ月になります。,0.1,0.1
291957,複数のレビューにもあるように私の製品も一月前から音楽再生中に突然パワーオフとのアナウンスが流れて電源が切れる不具合が続いた上、今度は左のイヤホンから突然音楽が聞こえなくなりました。,0.8,-0.8
292227,左のイヤホンからもパワーオンオフのアナウンスは聞こえますが、手を尽くしても症状は改善されません。,0.4,-0.4
292371,音質は価格の割に良かったと思いますが、耐久性に大きな問題があります。,0.4,-0.4
292473,余りに早く壊れたことからは一つとさせて頂きました。,0.0,0.0
292548,現在は問い合わせとしてメールで不具合が続いていること、また不具合が2つ出ていることから製品の交換をお願いし、返事を待っている状態です。,0.8,-0.8
292747,自分が買った物は左側が無音でした。,0.0,0.0
292798,説明書通りにやってもダメだったので、初期不良だと思われます。,0.8,-0.8
292888,どちらにしろ音質も大してよくないので、速攻で返品しました。,0.7,-0.7
292975,楽しみにしていただけに残念でなりません。,0.8,-0.8
293035,ちゃんと検品してください。,0.8,-0.8
293074,もう絶対に買わないですけど。,0.8,-0.8
293116,接続されたり、切れたりするのが気になります。,0.7,-0.7
293182,購入して一年未満。,0.2,-0.2
293209,接触不良で、充電ができなくなった。airpodsproと比較している方がいましたのでairpodsproユーザー是非2週間体感した評価をお伝えします。,0.7,-0.7
293392,メリットは値段だと思いました。,0.1,-0.1
293437,明らかにairpodsproの方がいい。,0.7,-0.7
293477,迷ったならairpodspro。,0.2,0.2
293505,この商品の良い点実際使ってみると低音とクリアな音。,0.7,0.7
293580,だけどバッテリーは実質1時間半2時間。,0.4,-0.4
293633,バッテリーケースを持っていけばいいという話ではなく表記時間とは違っている為残念またプラスチック製の安い質感。,0.6,-0.6
293795,タッチ反応はまずまずただ音がならないので押しているかどうか全く分からない。,0.4,-0.4
293906,室内で使うならいいと思います。20198購入分ですが充電しなくなったので交換してください。2ヶ月ほど使用したのでレビュー。,0.5,-0.5
294077,この価格でこのクオリティだとなかなか文句は言いづらいが、電池の持ち突然電源が落ちる現象の頻発この2点が本当に惜しい。,0.3,0.3
294249,電池は6時間とのことだが、体感では45時間程度でなくなる印象。,0.1,-0.1
294336,え、もうなくなったの?,0.7,-0.7
294367,と渋々充電ケースに入れ直すことがしばしば。,0.4,-0.4
294430,あと、使用して一ヶ月後から突然電源が落ちる現象が複数回みられた。,0.8,-0.8
294526,都度電源を入れ直しては、また落ちるためストレスがたまる。,0.8,-0.8
294610,スペアとして持っておくには良いが、メインで使えるイヤホンではない。,0.5,-0.5
294709,長く愛用していきたいならワンランク上の商品を選ぶべき。,0.7,-0.7
294790,とはいえ、500010000の価格帯のイヤホンであれば十分。,0.1,0.1
294862,イヤホンに高い金かけたくない、という方にはオススメしたい。,0.3,-0.3
294949,レビューを見て購入しました。,0.1,0.1
294991,高評価なだけあり、良い商品です。,0.9,0.9
295039,値段が安いので仕方ないと思いますが、少し音質は悪いと感じています。,0.6,-0.6
295138,音質以外は最高です。,0.8,0.8
295168,息子へのプレゼントで購入しました。,0.0,0.0
295219,音は良いようですがたまに使えなくなったり音が小さくなったりする時があるようです。,0.6,-0.6
295339,後、本人曰くイヤホンが繋がれてた方が使いやすかったそうです。1回目は普通に使えましたが、2回目からは右側が何回充電してもバッテリーロー状態。,0.6,-0.6
295545,使えない商品です。,0.8,-0.8
295572,金払うのは無駄ですよ。,0.8,-0.8
295605,音質面は良いが非常にケースから出しにくいし、耳にうまくフィットしなくて使いにくい。airpodsと比べると物足りない。1年ももちませんでした。,0.7,-0.7
295802,コストパフォーマンスすばらしい。,0.9,0.9
295850,音質は素晴らしいです。,0.9,0.9
295883,左耳のみ、接続できません。,0.8,-0.8
295922,残念だね。,0.9,-0.9
295937,個人的な問題かもしれないがあまり耳に合わず、長時間使用すると痛くなるイヤホンの外側を触れると様々な操作が可能だが、意図せず触れた時にも頻繁に操作がなされるので、少々鬱陶しい私が持っている他のワイヤレスイヤホンではちょっと押し込まないと操作できないのでそのような不自由は感じなかった音は特に問題ないように思うし、充電持続時間も満足しているが、上記の理由によりまた買いたいとまでは思わない。,0.6,-0.6
296516,見た目も想像通りで、操作もしやすいので購入してよかったです。gwにも関わらず、注文から発送まで早くてその点でも有難かったです。,0.9,0.9
296701,自転車で走行中も落ちません。,0.9,0.9
296743,音質もよくとてもいい商品。,0.9,0.9
296782,耳から落ちやすくて押さえるのに触ると反応がいいのか音量が上がってしまうのが少しめんどくさいところがありました。,0.6,-0.6
296947,私の耳の形のせいもあると思いますが。,0.3,-0.3
297001,箱はなかなかに高級感があり、本体やケース類などももしっかりしており、音質は普通によくシャリシャリしていたり高音が強いなどのコメントがあるようですが、個人的に中音域中高音くらいがしっかりとして一番強調されており、比較的バランスの良い普通のイヤホンだという印象を受けた、付け心地も良かったが、充電ケースから出す際がすごく出しにくく、片方ずつ出すと片方のみでペアリングされてしまうというようなことがある起こりやすいのは難点。,0.5,-0.5
297628,また購入直後にメーカーの担当者の方からメールがあり、そのメールに返信してくれれば補償についてなどはすぐに対応するという事や、商品の商会が軽くされていたり、他社製のイヤーピースは合うのかなどに関しての話が記載されていた。,0.6,-0.6
